-333624645198936,1066042573341505
1065146706259371,-547253531266793
476754839828210,805461105275593
-406956405279645,-1017457673353387
-533223731358714,-499392358021501
-725964781606963,1018776349278566
-1031934762971542,662846130361895
967968386359541,356598610568733
997622640164336,-278869604910800
882875467560414,-400690953712232
-550593072157798,867461476016881
90557603788188,-141551845355740
-489234335138408,-782290069925348
268555245303755,-1085988195137453
-368122055902066,-909915762690250
-1002296115406372,-337947684494788
-12868765196190,-138317635947486
-507058513008948,-558546100026265
795147229995981,-481049209550095
637911486395231,255424985631620
-1049330398944722,-113184162383287
221640678627606,-6862029362109
95165091057022,-791147259961055
473057629292381,-843606664471721
912429166784267,-191951745303992
777821603532952,162089119374075
-433418843412162,-1123294597769788
840702515533515,664147033598104
720788820687036,-965435250705242
-578988994612734,-370175160950944
284510235304379,-755621491434015
121103760802473,475611497447745
654682847293057,504565432082930
-979744365906766,369136919834352
-1116593550886913,-49987297539743
1060839682250638,89367426969571
-505450618651780,588807887755274
-193937674974195,-816962761871630
-1102547215733163,-719281030270600
-279683488469998,1013121724955948
-165260004419913,-22164255339587
234517330290932,877401646397737
-572436666593218,763484270211329
965262954595100,-810243731359611
925104478557937,-904596694014741
-706339814043287,745769899437411
684006159654462,-397405149132578
579396745258995,564646764107037
-512981107403304,-565206962843357
860158174862220,406775595043042
-613207660512503,-682831132609681
351902952173425,967427802546381
-745210596350049,689022521847812
-604745374127590,1061006454196199
-328531186379303,-1048844625609352
1052588065670561,-522264283982537
1066259129460226,126664837219885
-474052742686347,827229414812664
218838649929074,-486846510545380
543293261063580,675137141605695
-1025507923409060,401324864716732
-848961479237347,-147304455005801
-951204980074638,-739758183779863
150169461213072,122062781443573
742630340734879,1085768977542938
-979664031171558,43785827524304
-450731924420590,780431489245728
-701950421079811,-243603458100577
1032757378357100,-273202513436308
-60518290314450,-535729168939316
968385833306923,-310011846126300
630734823523021,18199555954580
-104058683089818,-127838355178162
665314244761646,-57626758430477
-903682983880181,-750488723347043
-632061187525493,929697745439415
-893188138302576,354620875589982
420270632698599,95625492465487
-913080610469318,-48730231030321
817168884923120,783778093797367
346309346467179,-122174609896780
953578094388128,-981727547816229
-407377965860021,-746510066760025
480991766417401,66169049192982
-22476437406252,11212973197664
44287430125704,-100748431187226
-748957379225876,309401804508170
-495304568983916,856287748597011
897687046398876,-38093036192542
739963124526925,-377652210071747
-796578483375027,-645165534589704
720374909036137,1113921018246543
916647280690754,-1069080199506504
13023300052488,-360997614043194
558142983027457,-998028785844225
327449702169130,106933125052126
-383611707201568,-628772344636745
321093782175280,-494179595212793
286445587224160,466106889053134
-1004983255448265,896527673106426
-539017727024520,827889963313677
404357524123372,544473556835544
-375204854873688,501599514263306
-428968363909476,877695388985530
966879678606284,-261002831083863
539526653870173,574169829445200
-626919724030871,-706895698873750
994572182768739,779251895523080
-870244530863536,845637899413195
560929069807282,-929101939226169
-603284694873552,-1090539636820965
72828912182979,-859869592949239
-37219224078585,882221267286060
-1066151335935010,-993946420996262
-1038713839540475,-987438646315070
620855609303726,102371917072369
576087587402394,-797817982111630
-200916014556699,908044577937059
996951866099327,1083055898210618
482446061650888,-39640806402921
-455266008680001,-467634095367536
953626816988476,916329483693279
865073548968767,104562367689780
-916678472349682,883838302549685
766225093839692,493136023491857
1085196710496252,28611113058462
-800043038680494,-259677796334196
872270171881841,-892561459216916
272247154678125,-115934810569572
-23958508824578,-182905197580910
539025532681030,24516200653893
-54958947119282,-969775483220976
-610846417636741,219269387950709
1088135151187345,-1003801240509570
-1109434182976788,-462002095185990
-408998851668516,413991758604521
-725923887317624,437682051030837
-537049201728412,-905809105907886
-308725076964918,582947610677407
-364466991662553,987616190778174
-843661363224830,504019499213799
-940274540678482,609605299252063
-501471479598198,-593826408773869
-995108303237859,-1010476953673877
740252420783299,768066267975612
-420053479518525,-344346660646421
-344746706596708,392213176387084
439829652813486,314407234286909
-1071133225812298,204418680259135
551054762369615,301074870891570
781009558503329,321591940784923
-794248089022653,-841116164215404
-138925683552616,-622458555994806
-852565664089186,-957784766869295
-34877968263721,-1107148631660631
-747324562307212,-370497579893784
-455666908278873,-1057897768193933
-110142120010772,-487644807247734
-631955907310555,418120773370532
953931074618504,-197403740665439
619416435893421,-883359778777197
331772534549261,-738032831302016
-345332445969048,163041825559027
-226063858361943,-584355205437102
-932953805922977,706553441849505
-921571328006659,-170898423355648
-241392332029601,836899869286865
-1088770834026972,21409947487244
1084541075646623,-744138952506585
850455248872721,-726175907459107
-859205225798427,-681918923431114
503593069950398,-566674327897159
-25337650426094,-55942584790657
598673589488195,-791424615061817
-865390168925662,-489553950665586
959351499171412,396378225329118
-868770888157911,305070477332782
-281160784120920,-698983808689490
734640018803956,826249434152260
521965003856445,-293791981507044
-1090941928229325,-1088286785037272
927585585835560,-513374015945124
445817180442486,956313111779229
442186326011665,-1028429664481092
419347422348114,907399126053607
-1083237805082160,-494380261141687
1085687188915870,-326514396396422
739809548748514,587210597621530
1061072598277542,-712197295532114
529060789543203,48575042304189
764881325781569,904460521364002
-932225591306885,878192114694654
-855080330193282,677739025507646
993926275051932,-762639848028046
-883725195159830,-1096082168321501
28485280927192,1055951515768459
-704070470095729,396172879375349
196589743067445,878710312924966
540677550114146,-650984528319930
-811051663626107,601583493564788
155309287022196,-1055162064476698
614089971832492,-907873668912551
-168328750525958,1093570221812837
-430123741682099,-6325808095210
514927710156053,-864449886386536
-615015420096484,-102236428628274
-49439255899650,-526108997880030
217903477573482,-780432194453039
31995949089308,-92065829934963
-12626685385170,411246269261615
746878896330455,6519145986527
390949197799046,266391874652825
-569425636155752,-746957482569774
-665250393152954,-1036290089150392
965354762679416,-640984318672989
-192064896112650,-696151097219419
-709552301219277,-106643354562089
-112234365691459,-431980450188631
677402800872097,-141806040266940
932907385651639,373123994239960
74468468063187,-289561051902167
-218422653067075,753238879966020
-293319421341642,93484733236894
397829141059625,509560424197984
-1046379876079821,692972674001482
-427610528065109,-53330869540041
305084896025351,854826900659293
-287391050994073,-674753834304137
312305924790684,1285205314343
-673887119691150,402526563603860
63541112944536,973475040055452
-797594243094986,-595079074092437
342144932750864,471922236194519
-725131802848231,985600879537140
419598182618350,-9447002586502
-917497938195147,147208587475850
-819094880663504,703777073836587
-1012395107696438,-337448650597489
417553502507882,521855097713813
1071911896784005,-56714352400636
-158462521947415,232666897709042
-738162028339655,-725019951484457
-400308242204192,784417658603016
-209634824277848,-246643183668381
-72281735652567,-492466941291079
864281540346605,23866744881112
-7490476174176,-476175827407717
-318553899532841,-853700164462108
-778638595891698,-732565492329605
-982491620802339,-59711317162641
320756561472463,1031073266674584
-589446592317346,-603006371180267
118245731070887,132434274956854
-221982051877517,-774782881832051
912687608887116,-936196077046433
134660526175908,-400884289928937
1046374675293031,790308697877854
773063998567927,168427367373808
-775978184878077,920863021011937
216302590731015,-50981312341783
-1064390090878622,-864573813821439
532563498401958,27694014568299
877210167226663,-126148245301089
-93338098870070,-201005513697219
180560897883965,-983054467297722
-176467211099781,-284033352842051
484436504261316,-476871306496455
-843763779518034,-771969449539046
642895113355260,-513369604164061
-757840952081819,266399500658321
184580582932975,-364882427007673
1102447832673750,-412972755556232
-154307477402795,55698969348941
555621071253706,-699064026428208
64659019960717,175731293319649
-1052497689509099,880569249449595
-800041443993863,13907927093275
-439580970118970,-765384231142611
381233457197035,232721902682861
-884180875264495,-606982077688504
-462303787905257,23771978700467
-891864152550145,-424063617638212
-754136240963357,727653036797983
450033826265298,533277669924647
-1073509940817611,90824774061032
-527296478506204,-41349338424073
-172472932456019,542755079400023
435164216748886,-1083593248312752
-779600151526377,-611882968868702
-870742451259165,-1047790819378447
586107623858063,875725486335149
219480723173460,-150894045385164
-397048414374281,1023930287314707
-835020542614536,-828291070091032
614285296602962,-725465752694015
-907525199507333,-530164545811450
1092809358895663,-423150680472307
566591382841942,-447455978343948
150652613455153,825263925644808
1124276251245449,613775691558103
325427564353471,176597116202959
-582290045742234,-700820898981734
-1012505349465210,-575682801075690
214817755021081,-165423168077997
-682576470855892,-87448827865373
446577632121260,868119769379168
740641022897474,-607204900209729
-124637481858460,72209954809289
928607265933786,197378091213396
-63285659318382,994576474896032
455321299681172,-23777597620762
-897929427201949,262071033363426
-1074363705600420,635345926083280
-492492207703416,-110934213076081
1097829134998166,-694904021476219
-1046124712735180,618700029514331
-640543369598348,-924981199535496
-68734596677777,526079574359007
-469938261236438,874977706273348
1098907355454860,910131867861311
-245098506342245,722813354233611
-749233301719290,-1012532732513349
-636227977091615,-88310875045020
773436462819383,-601060443705645
-320961626694848,839478032515727
179721617643249,-569546870328334
918906150268796,-953242525611065
-1016936184309918,236927712243863
346302379649351,-916697871999999
-750206472505842,939251360296901
687309433842005,22650380813613
214371634538857,-441240228019218
-1119967243191871,210400393040470
1001171108564633,-549515045575353
-692929316776644,623523449319941
-637180278496092,-797523264886935
-225582221400429,-83262330841526
-621263494090037,997409835131080
-967860240206988,361531201833843
-610958691076271,-860272156088554
953688014921193,-877228208316171
-201865827888741,762913386960926
83225519461974,-38484795197119
844946306327024,-192420859392145
342114707287457,-225139054184485
1061517777938510,590021934543861
1105492088389921,-498647603290044
441349448913706,821024731842066
249487729807259,940619848686996
947138332794954,-46722982491297
-337345676856832,-592036618439949
587916675560255,553970763071572
-631074266501421,-627439165906365
-514492264899357,-703214943660669
-482967098977429,-532697687295707
175963385412271,-817292792066665
379205064390845,-739297610216173
-894478612405776,-184752855286662
130323895299561,467374230819425
237314838202438,-291980434920216
-625692898606034,-441266956054882
214583826593404,-170773050058661
-53871941487498,-760623925685471
-856851624969567,-814100490191847
-408609675581033,79485946028934
-348251020076706,-1043507425603340
1030303868518425,-887703046257892
-445239743432120,-484676260554628
-432682360889579,-143290544956645
-232450065527273,359478227508258
1047753695978912,36724142871545
-420170903307275,-163227577453513
880191492406845,-1106240968804492
-826693752956625,195251272952786
-590765153874540,254709931000346
-437758660161251,844075397586879
-565532075957933,1026909977895138
-858094145072692,-303631545300815
-602058354571321,331380722761878
-153210589968990,44704064256081
-552102911919824,-1038723874011944
264569717469611,-433587522314901
65640168833002,390568376915761
-812542740731099,759759749804191
-666406321779339,-1029612157552932
902608078750254,-273595247761717
886090472794403,-593210657762991
169860347319233,-284747568399131
191274199153869,942070849586617
874515788081479,397355912586305
-32535419020924,972198795958548
710087676299232,-50143073686243
1033118602470345,140089890516330
-769181938904417,1121810851217761
497570972989729,-177517857685072
-243232238112783,-392949363728386
-712467877351341,158666993504760
407000584582945,953997069982041
-239625627193616,132784109831967
598860418123286,-849367820743047
-489370579695137,-446107837739184
191002128025286,-826799351282842
-1064206342040668,867964572493642
629895384069890,-36963678760352
-500120682267670,-18503431871763
287851116540404,893620849111720
281033986313747,-152921106738072
20087449234801,1042173334543401
736811009498269,-556990791631587
177580904215427,863206383638620
-41991924499638,742583321813538
-357846049228655,-81632721413978
589142678201573,225928991958725
-1107062640169753,-210956132193623
576123541093470,-196215248833744
-942060119582453,370494646285700
-840317850165642,-166672394685196
-466967202009521,1067143152194101
-134764695611139,976191513960497
316460859630648,531245131141640
-850273402055634,892749089954641
-57203692530024,28462190628937
1074418352420475,296238750769150
-701914727553837,623455890072317
-733887556690066,941883237031661
634449120880409,93384842233327
-402432964433188,-825722319239154
-414881562150676,-719644687232809
-678740039989951,334028382293377
-779766727459749,809793769982671
261215639636821,568296337881034
158906259432684,1053185344617541
498034599030014,670112691168534
-355261438711811,120545947884683
613874909795845,784483245986449
-973955289231626,634303109885105
-1083356263123368,183709693058192
389195640709731,306354039385525
-341816962361671,135339908199316
-289469969642578,529418241195535
481831817283607,347434896479594
-794932191154433,10001082319128
-800417439247236,664869905621153
1023325810858170,-1103991710109545
589431473590072,109088478948874
-716907146111611,-505573111848860
-49040056995735,-1178710126437
-772180953272598,834154248189914
-584060470333868,-289679945915160
367490493446594,-562264764141402
-254029077903926,-487649510360847
-249342031387237,-57213130140898
-146343798307840,105631789749411
-981434274730491,504595261074347
-395850755553865,-280940263913111
-1089354051238925,665341154229200
375679147701181,752414344383756
916535220429029,-1050608440835393
-192289763903252,543836739228224
-105458500020671,597452069769470
-438322216690008,-838257460807163
12272259829406,646367793934998
-858270376499809,-1096318914047799
-226524585551104,-609138374168247
64784675246668,6436695121105
-932630554784211,540383475832126
-207800742696969,-596254015627376
700854163750783,-773204797945099
315214072784091,311658971285344
-1029089403243973,740507420876788
-339481613450885,389915274481173
-605971508190141,805856013245172
58781941105226,24862124999397
-613068495905692,622002405547103
-938592814379114,1065149059454775
-778011413482419,1102132324282229
-295050417500812,397964513600121
915708819118588,542747874464750
392856249452287,-154221375554951
737989484854127,-575040409738156
245336342344372,-625169296420742
707843225577178,528242714872396
241420582058054,-1102791146393676
-1077059647136991,-813638643490565
-438933972297891,-419163271057390
-907158888125432,-224642666829120
-1120488988659754,867235031708645
-560322091818813,-20711468191979
-111342147214795,643398143394289
-539387582730898,432674447242253
917635237818796,56197516545144
-91939777689047,-20400227671998
184976131590902,856217700133120
943565671864862,-287028830422413
-739159302188096,412985779737525
4408451289381,-788722344750569
839048652847473,-529771934673937
1078541230971939,229725729898669
424535409747647,624789623037628
-814285762998627,-188271049422409
-447951536156682,-583473858468884
490380299125651,-67422669490695
-196754830068617,608545960833167
399253270525990,344604096398945
643751449488561,134837556506537
-984267783685166,857633985172140
845247533013189,-171399044981420
-856405353070757,671551053891057
-924778919359688,-588326974788405
493349848499143,1028221741072752
-489655679200753,224603671794093
1061523523586725,51233954121463
805471149372510,-183031412408812
252601036472969,-1112870012697667
-851787826344711,359354683581955
40311879463492,315103700597048
-501409195862488,-643252618505605
-548526319411848,756380176150629
-248790517289733,660365857712187
409876072381209,14876060211644
-448546651561699,350783278498446
186224535828534,377482722046851
-330085426346398,-1004486924640096
-376336626920024,-182904042732034
-752314516553881,198079510801068
9720711539355,754429744427785
-931596313505101,937808472999761
-734978762387196,400630915718842
883839797064499,-1005672830577986
-13292633121881,-780756576106560
-791610375009573,-695188644157249
136610265257503,369417844677711
-432403684902086,127985413692207
-504476830718169,-453668737019641
-747698570529808,1122608839495331
-296425440485889,1071008849123741
-946177089349334,-1009109040694711
-518534114397753,641486089915609
-977892647364941,-501542119889969
309411926463856,-194569341160842
-388747326734521,-249734303158465
-1538005863114,-1048324334927003
-136648105595512,136491403990762
-344155033659015,-81966636474221
1061088602163492,-584192550701051
934988831275068,-6551511392457
-660732283437905,-936247787058208
642569935024632,-932476432451438
22200239355474,-1066967602171274
-963091562803656,-356813704339393
198195564388637,305176443153146
-597083591460955,635202755971673
-835547064809630,-524126607153247
331126562180593,-1123756149998614
751318635971669,591751892748543
1032007588218679,658167778754429
-1070318155860872,720775455061852
749926976274861,-608929018605464
-1665789217266,-658362027569044
-350996904821430,-577759266613150
-14633625194352,-556003149428681
-691896378364695,480956132284047
618753002813858,-987975714035329
941385381559362,-63469369284110
131019573344660,-394735985329379
-618279791533813,-190283702226938
-84851064405655,-359522518342113
993634835345278,-1036327623829112
-874330132762636,236431752981622
143286952697003,-1091212117407199
455200964683729,-987404612789016
231680854174282,969282544912107
326143946718668,427159536806340
63609792778613,-603015285773569
-892485880463631,449061090564526
-359044901303764,703872426560048
1011412448403707,136129827912250
-254552613368824,-875268269813620
-845043664911049,-795092814980904
545294480544229,-886628624177286
1008577361725719,-360980809093039
-1033653559276424,1017558824567550
-924865209980632,518755211283792
26246897614045,-1094904461630007
-791181602417854,754853523393066
952894168763310,-1010761685495863
-631848084469427,-600283551662694
-1074201532336669,1091119757511870
140919525159947,-970868681326700
-307540745003212,-1008246206589631
-526351172791915,-170158301409093
519830482786000,829671084134233
93844940234467,-900615331291330
508589093221879,1062726162330657
-418117821671877,-906332960974960
-1065178350400066,341564944634178
-604573860702381,933790130362324
-453396468475991,-458913341549858
308835983220252,758919987366021
443287585339214,335012015375874
-967676872379702,262137769266041
-297115218021021,-581002759993240
1001746469853174,-345514110734492
-94480300596097,-425280727641720
478717759984856,-1108508865949379
809092157651579,889240050310920
-440920953407330,-381512419335814
-690790042443771,623140472041370
-718918888663830,-878330354503884
-566685377322271,142002589704874
122459597991577,221185331489779
578170432930108,437246459918344
-476864560470595,-925279694492667
273942331808265,11522692397970
-766703729463164,-394762606879734
-1043613037317460,-679396979769073
-471970260122097,-709608727158973
695839580729057,-699057560256790
746472882222292,624999221381736
151944213410346,-633032729034479
976164286841649,-410800055170557
390816888409108,-935328283875256
-86113554352260,-977657862662440
1002727813246934,178130385607364
-1081041133777382,-737428044300997
-302635417834320,-952125984287787
1051944711649028,209413126936635
105265468917306,-90860169083697
-166829197109949,-521342128165849
-261130192275776,257288511556402
777120813082845,-45586693147704
-327658052128607,-534899649596493
-713283369024383,221775259601467
924014512549903,86017520368250
-471633809604093,1026274794455451
570027102079287,-281773459997200
-373887286750674,-385449295949543
466064964921746,641519980948145
762069759947020,629719040845789
-156803403696597,300464547099379
-318953864272802,-415883217240877
354401046094378,1052493934523746
-92815298655284,-975522187373167
231873655418419,758893230913513
575334360884165,-444659801503874
-800868806236606,593070994959736
-101217755589102,510318666007285
-1006057085530901,147868254727173
100081021657492,-967779510755760
1085047396593483,634751235277155
247890718303436,618490511907678
802824309653173,-1040718853485718
-747398585352844,-260852476052911
1096709356439299,285496323548472
1117278161585240,-1000242552931263
791388310393891,1091977934999181
474166152927788,522867291108514
-990215189379569,616609784862547
-353454242273920,693227733430530
825600710396332,803750997442925
-19270148429734,-1100125723556022
-364756536660871,-625455269030479
355525902244120,-800390558259922
710605483266203,-1028761284644659
227778834496802,-446650212471264
-631983397923759,-91402578930270
446925608607613,-480290424394073
148048718828326,-923285686911439
-1020975793058713,76015766305208
431821497155631,917827556002130
808326438275931,275247241411260
-173726860188269,-832573052549691
866071227277451,87516346698225
426040142998640,168568550760416
-1020044371468567,-951984040448352
-1038876895693255,282638955356489
-709232253917983,-52329154403885
578835157787404,-1023549058087665
-502942210998390,-385911995612514
434757297071317,897415560895124
815160537179501,207593358858020
-62075447790516,-497251549936140
615853113698661,-601608998564071
283392533376265,-760937278638931
-73703532361971,-687430555394147
336620109091898,-711684507601191
498343994593045,760043774320392
635510842723489,-761119672169201
905753256388741,-220871213436194
736266666439395,593324540989293
-736293509318335,-847843056566683
-712321190184768,-664396757160597
-24297014462525,742219414996966
31119681247824,-699370627926984
-231585142025931,-324760710571541
-318782884630447,-148912168379660
546234713060132,-780166773671927
632310491338388,590911891369785
-329704365817894,-1015192214002495
200959231333982,-269114860513226
397474870480300,664385690509537
-1047176213029709,-590226060135769
-730586422747657,-437659363973256
261267485850298,-290594409901027
-100636921326390,-1015852216310663
1095825709360862,-33136648346745
702704617736581,643304130989084
-942509340344187,606770664490035
-638953955097643,-671534774429045
1023693893659404,755731017384264
-801477213205112,-732497302464289
-201302722615140,-452534333177376
1011635556222065,-556073546729603
-984158434785969,875783687648768
21878786975972,-945755867350694
706335844252970,-4326987358370
773073533595712,-519075684267517
-600328345809979,280551018623592
-804258447922869,-569079001702719
1072155229494661,-667514898680710
859492019170464,-989260229617096
877236312868653,364054577245758
736836807389043,-359595885695568
981745569697925,-180155220007696
-961162702771981,-405307691171408
851387211985111,-253782323032785
-816976193528692,214905232548979
-198317382444226,-1085624946041974
799478552771862,-4748485727285
236773483989757,-1082222016951266
-153249815750271,788163875077019
765833766236675,813216733885395
780291667059952,-451797224993262
751763396113192,-12552292845579
-465093285085956,902020946692290
-568620243324771,1034796250737806
340878364339527,-1017521447203061
777309983996606,725675770651728
-956432371875914,-618487389275731
-492462827503385,301855088914270
473134299545299,-478739307326754
523063535674441,-1005310113310605
457776713292604,-933336270525600
124432383525745,348380482325586
1124550878593407,1115903976782913
1086781379344991,740195862691563
81109194196677,125188005517317
34150190181521,171196815790746
792339348320531,-63190730749473
-1062322725448747,-506883019478163
-743733895365831,806068950953630
743245341740821,396839557422831
-858003083868356,-962851673609360
2140948333963,-890402650705464
655490485996083,-956360283910050
386564691670190,-489171559025619
581738971831059,272114394914320
262446575937317,-255037104086601
907197402265298,-1010254329153228
-345655424066619,60504140111891
-756960984448216,355019634123067
-798044957860631,573281841717709
588363116566185,-555586272071265
263773974054420,901489523139127
571714551095664,57661908777994
589568946902012,171332438068549
-864586622089768,393515193977803
-475561836396668,996328912085973
-35015412307805,795333055381660
769284479620213,-707471651615255
-628963220858,-667142002699207
20966880950641,-1105138011238122
955379677567961,-538343371232528
67731747749757,1089245059287897
134531629160361,-153145887185309
653096186961484,220587215813811
814587977604132,211495613446811
-490603565351719,259868863929595
-231300480526460,-339676508775153
-1082733248117740,767131381317293
676376260560015,1103515186090227
-695366990020241,158653299482552
-779639662987302,-799061991663898
606408759650405,443077747552935
932582111255448,-597894330397614
992475201385782,-666273161021759
-17641126087999,492983642154503
-283222740172630,1113788917828893
86350897327746,878231708297009
838593506579673,899241965654898
212361607275684,-786891925061929
1103640857045119,123979971981638
535113181827667,1034840867247186
922120157756342,-674923912438478
965043660117021,-25675244400362
277010905853729,-912973483258750
776346435611927,-179572603949766
-1113504955967435,715184429476665
39935248127235,1087359729264288
835235873928008,425705534551554
1077172309760211,-841758824940278
-1034483354639680,481627075444689
-351599292396082,-933897887049233
219736851274264,-604094253256741
81862724668048,12913500339692
155157391569241,389208468525450
842678037579014,-446138206095586
337322145488800,57921914684275
376256984437847,-747702439267414
231932716552570,236070896769435
-1106972806050614,766509398335647
1107654615361506,802385128407658
488132196037403,-990032414062044
507678737083414,-609191857522207
326101153582528,786683750987048
849466462531350,-531483393133754
338155954644956,702582811744081
892137615074211,228886368204642
667415693929281,1121493511848618
410582142583360,238451434082872
-464366052321409,-857839709656945
-440741432264674,196935756092087
200279162611817,507504619047301
-918266580059570,452390318582775
886264580333117,-480908962501934
-132713076796698,814449417314264
121080019494252,95685325699252
-491972451307028,179839380349483
503860795437176,172496119120334
411564772249878,-1081519472440882
-390145755685009,-727237217426844
40896126472440,489594236111316
-367241507169153,-590971421765461
762237097853686,620252334671504
-93253167486551,-1070389552915805
437695856743211,115259649548870
-427125950596514,104671619171827
794704900991805,332633204168968
2672568663993,1118532995806471
333729932213815,1043089433957921
-1020172676066367,-348055140710530
-7392102440598,976886705471798
-594086086724760,-89092228468039
537279209730254,485950809291832
67822455309604,805796830991170
1012738314746438,-488859959032325
1113799963066707,-1080030953535351
-321718961908505,739800045433479
936210881817902,-1027194158848609
-191409104132413,1033722781611172
867424651631113,-836676915170858
-856735693867794,-902972622718266
-523552765764329,-888490474188796
-375615022584898,-1019585864965482
1003230224859170,-357539682816389
-1120138035942005,296055747912784
382489142002395,9573711973801
-838033566586285,-1054493202186944
